dataset,injector,targets_subdimension,dose,seed,realized_dose,pretraining_score,threshold,risk_level,modality,context,targets_subdimension_post,dimension,model,n_train,n_test,units,downstream_auc,downstream_ece,downstream_brier,evaluator,worst_subgroup_auc,subgroup_auc_gap,n_subgroups_scored,evaluator_independent_of_pretraining_detector,harm_threshold,downstream_emh,downstream_harm_probability,downstream_mean_harm,n_prompts,n_generations
diabetes_130,subgroup_dropout,representation_imbalance,0.2,0,0.1995412844036697,0.6533088262819409,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6783630170504973,0.0022003250014645615,0.09420269486506444,clean held-out test set (no pre-training detector reused),0.5794190871369295,0.22979143917886002,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.3,0,0.3004587155963302,0.6544618056855361,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6486354657432392,0.0048497350734488425,0.09567298577714564,clean held-out test set (no pre-training detector reused),0.549172932330827,0.28170942061034954,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.3,0,0.3004587155963302,0.6544618056855361,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6784712375426636,0.0019702779381873337,0.0941391760669898,clean held-out test set (no pre-training detector reused),0.5762406015037593,0.2494172932330827,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.4,0,0.4002293577981651,0.6556016830504541,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6484691261171494,0.0044905043364688755,0.09567800568681689,clean held-out test set (no pre-training detector reused),0.5474509803921569,0.28784313725490196,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.4,0,0.4002293577981651,0.6556016830504541,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6769023559746852,0.0011621627141199839,0.0942434814554386,clean held-out test set (no pre-training detector reused),0.6112863070539418,0.1816448550482047,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.0,1,0.0,0.6503346635022126,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6433938507353842,0.003643623129067649,0.0960632675259399,clean held-out test set (no pre-training detector reused),0.4974358974358974,0.3040133779264215,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.0,1,0.0,0.6503346635022126,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6768383072709911,0.0023120882722224966,0.09436188847728107,clean held-out test set (no pre-training detector reused),0.564753320683112,0.21473385880406748,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.03,1,0.0300925925925925,0.6506753165078202,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6433911236007988,0.003578726611102569,0.09606109998432195,clean held-out test set (no pre-training detector reused),0.4974358974358974,0.3054626532887403,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.03,1,0.0300925925925925,0.6506753165078202,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.677757351626308,0.0022833288192445024,0.09426996935562497,clean held-out test set (no pre-training detector reused),0.5505218216318786,0.23922176811171125,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.05,1,0.0497685185185185,0.650898051165333,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6434927755945204,0.003778005135427681,0.09606323014826636,clean held-out test set (no pre-training detector reused),0.4974358974358974,0.3083612040133779,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.05,1,0.0497685185185185,0.650898051165333,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6756848618021432,0.0013788473114729252,0.0944178275081079,clean held-out test set (no pre-training detector reused),0.5846774193548387,0.27173283705541773,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.1,1,0.099537037037037,0.6514614388284533,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6432731711340689,0.003875554909123605,0.09606909047041436,clean held-out test set (no pre-training detector reused),0.4974358974358974,0.3054626532887403,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.1,1,0.099537037037037,0.6514614388284533,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6786059579911877,0.001734614319834034,0.09424628952505684,clean held-out test set (no pre-training detector reused),0.5801707779886148,0.20957281175497489,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.2,1,0.2002314814814814,0.6526013161933713,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6432215425804586,0.003819552491473662,0.0960692183834937,clean held-out test set (no pre-training detector reused),0.4974358974358974,0.3054626532887403,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.2,1,0.2002314814814814,0.6526013161933713,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6780975889371962,0.0018094703151712078,0.09438549770556673,clean held-out test set (no pre-training detector reused),0.6086337760910816,0.18623801878071333,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.3,1,0.2997685185185185,0.653728091519612,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6435348981361468,0.004304840805002378,0.09605771676030926,clean held-out test set (no pre-training detector reused),0.4923076923076922,0.31059085841694556,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.3,1,0.2997685185185185,0.653728091519612,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6782187516309238,0.0015108057515350604,0.09426344896913151,clean held-out test set (no pre-training detector reused),0.5713946869070209,0.26450274899041504,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.4,1,0.4004629629629629,0.6548679688845299,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6433981985670949,0.00359955331101211,0.09606219007460437,clean held-out test set (no pre-training detector reused),0.4923076923076923,0.30769230769230776,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.4,1,0.4004629629629629,0.6548679688845299,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6771293548657699,0.0015066904637587209,0.09427561970825295,clean held-out test set (no pre-training detector reused),0.5958254269449715,0.1939181627986183,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.0,2,0.0,0.6503739696182441,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6394700806610051,0.002429183478795948,0.09620687459323737,clean held-out test set (no pre-training detector reused),0.4366197183098592,0.30588028169014086,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.0,2,0.0,0.6503739696182441,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6730781107290508,0.0020850863426756226,0.09455453364981793,clean held-out test set (no pre-training detector reused),0.4964788732394366,0.2850489045383412,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.03,2,0.0300230946882217,0.6507146226238517,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6394677119498222,0.0024886385376282926,0.09620895189631083,clean held-out test set (no pre-training detector reused),0.44366197183098594,0.29814358372456956,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.03,2,0.0300230946882217,0.6507146226238517,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.671892882454562,0.0036958765287794814,0.09473885490787201,clean held-out test set (no pre-training detector reused),0.5352112676056338,0.24659428794992178,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.05,2,0.0496535796766743,0.6509373572813645,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6395303892944103,0.0025231722360415714,0.09620840441145614,clean held-out test set (no pre-training detector reused),0.4471830985915493,0.29545579029733954,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.05,2,0.0496535796766743,0.6509373572813645,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6732777759397758,0.0024204857006233315,0.0946040794213348,clean held-out test set (no pre-training detector reused),0.5316901408450704,0.24636541471048523,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.1,2,0.1004618937644341,0.6515138469831621,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6393768126581807,0.002577243662923783,0.09621173159915972,clean held-out test set (no pre-training detector reused),0.4507042253521127,0.29137910798122063,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.1,2,0.1004618937644341,0.6515138469831621,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6730220174665335,0.0026393094646288548,0.09458278586334296,clean held-out test set (no pre-training detector reused),0.5774647887323944,0.20795187793427228,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.2,2,0.1997690531177829,0.6526406223094028,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6394882667527838,0.0023753203190336864,0.09621057397154503,clean held-out test set (no pre-training detector reused),0.4507042253521127,0.29137910798122063,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.2,2,0.1997690531177829,0.6526406223094028,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6723528643491934,0.0035546276533409407,0.09469669966566613,clean held-out test set (no pre-training detector reused),0.5176056338028169,0.28239436619718317,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.3,2,0.3002309468822171,0.6537804996743208,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6395798517239784,0.0023186622841330677,0.09620196674358457,clean held-out test set (no pre-training detector reused),0.4471830985915493,0.2929557902973396,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.3,2,0.3002309468822171,0.6537804996743208,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6723131494778154,0.0027656136843302666,0.09453380192226495,clean held-out test set (no pre-training detector reused),0.5528169014084507,0.23593309859154932,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.4,2,0.3995381062355658,0.6549072750005616,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6397233613376812,0.0022692081128752196,0.09619648855805574,clean held-out test set (no pre-training detector reused),0.426056338028169,0.31519366197183096,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.4,2,0.3995381062355658,0.6549072750005616,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6718979003821994,0.0027713672613474526,0.09460415391423603,clean held-out test set (no pre-training detector reused),0.5845070422535211,0.21118740219092336,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.0,3,0.0,0.6502953573861808,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6463074434084121,0.0027164287350690767,0.09579875334686215,clean held-out test set (no pre-training detector reused),0.4821203953279425,0.24688454468617183,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.0,3,0.0,0.6502953573861808,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6756987857721556,0.0031408424834465233,0.09401417323681896,clean held-out test set (no pre-training detector reused),0.578796046720575,0.18108398150807703,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.03,3,0.0305164319248826,0.6506360103917884,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6462311303908963,0.0027711409898825636,0.09579816692180207,clean held-out test set (no pre-training detector reused),0.48301886792452825,0.24686821746714432,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.03,3,0.0305164319248826,0.6506360103917884,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6736402666688817,0.0035929741594794215,0.09417130017594656,clean held-out test set (no pre-training detector reused),0.5747126436781609,0.17775736337900216,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.05,3,0.0504694835680751,0.6508587450493012,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6463253178276669,0.0024393387953978167,0.0957972238941428,clean held-out test set (no pre-training detector reused),0.48158131176999097,0.24742362824412334,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.05,3,0.0504694835680751,0.6508587450493012,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,76324.0,25442.0,fraction,0.6748613294918241,0.0018130737433640358,0.094107679881003,clean held-out test set (no pre-training detector reused),0.5431034482758621,0.20707298079964953,12.0,,,,,,,
diabetes_130,subgroup_dropout,representation_imbalance,0.1,3,0.0997652582159624,0.6514090306737443,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,76324.0,25442.0,fraction,0.6464872161202888,0.0027801680182776086,0.09579168320173988,clean held-out test set (no pre-training detector reused),0.48355795148247976,0.2457998466826578,12.0,,,,,,,
