dataset,modality,context,risk_level,injector,targets_subdimension,is_target,dose,realized_dose,seed,dimension,subdimension,pretraining_score,n_records,n_flagged,threshold,exceeds_threshold,detector,units
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40023474178403756,3,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40023474178403756,3,physical_safety,safety_critical_edge_case_coverage,0.172,76324,70,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40023474178403756,3,physical_safety,outcome_severity_exposure,0.11169487972328494,76324,8525,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,4,content_safety,label_integrity,0.19128808587315643,76324,8528,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.0,0.0,4,content_safety,representation_imbalance,0.6508718470879785,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,4,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,4,physical_safety,safety_critical_edge_case_coverage,0.1752,76324,62,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,4,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.03009259259259259,4,content_safety,label_integrity,0.1913932821748001,76324,8542,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.03,0.03009259259259259,4,content_safety,representation_imbalance,0.6512125000935861,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.03009259259259259,4,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.03009259259259259,4,physical_safety,safety_critical_edge_case_coverage,0.1756,76324,61,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.03009259259259259,4,physical_safety,outcome_severity_exposure,0.11169487972328494,76324,8525,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.04976851851851852,4,content_safety,label_integrity,0.19129921544447753,76324,8535,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.05,0.04976851851851852,4,content_safety,representation_imbalance,0.6514352347510989,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.04976851851851852,4,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.04976851851851852,4,physical_safety,safety_critical_edge_case_coverage,0.1756,76324,61,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.04976851851851852,4,physical_safety,outcome_severity_exposure,0.11164247156857607,76324,8521,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.09953703703703703,4,content_safety,label_integrity,0.19125107004282577,76324,8536,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.1,0.09953703703703703,4,content_safety,representation_imbalance,0.6519986224142192,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.09953703703703703,4,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.09953703703703703,4,physical_safety,safety_critical_edge_case_coverage,0.1752,76324,62,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.09953703703703703,4,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.20023148148148148,4,content_safety,label_integrity,0.19125165767130464,76324,8536,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.2,0.20023148148148148,4,content_safety,representation_imbalance,0.6531384997791371,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.20023148148148148,4,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.20023148148148148,4,physical_safety,safety_critical_edge_case_coverage,0.1756,76324,61,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.20023148148148148,4,physical_safety,outcome_severity_exposure,0.1115900634138672,76324,8517,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.29976851851851855,4,content_safety,label_integrity,0.19132021749836434,76324,8545,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.3,0.29976851851851855,4,content_safety,representation_imbalance,0.654265275105378,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.29976851851851855,4,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.29976851851851855,4,physical_safety,safety_critical_edge_case_coverage,0.1756,76324,61,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.29976851851851855,4,physical_safety,outcome_severity_exposure,0.11165557360725328,76324,8522,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40046296296296297,4,content_safety,label_integrity,0.19133715687203978,76324,8539,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.4,0.40046296296296297,4,content_safety,representation_imbalance,0.6554051524702958,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40046296296296297,4,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40046296296296297,4,physical_safety,safety_critical_edge_case_coverage,0.1756,76324,61,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40046296296296297,4,physical_safety,outcome_severity_exposure,0.11165557360725328,76324,8522,0.1,True,outcome column base rate,fraction
