dataset,modality,context,injector,targets_subdimension,dimension,dose,realized_dose,seed,model,n_train,n_test,units,downstream_auc,downstream_ece,downstream_brier,evaluator,worst_subgroup_auc,subgroup_auc_gap,n_subgroups_scored
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.3,0.3,3,logreg,3180,1060,fraction,0.7130282784874843,0.01734316556620137,0.11838498155379278,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.3,0.3,3,xgboost,3180,1060,fraction,0.6723343397425712,0.041873454494964116,0.1234394213225466,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.4,0.4,3,logreg,3180,1060,fraction,0.7126206482012449,0.015455693029846219,0.11837224166767157,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.4,0.4,3,xgboost,3180,1060,fraction,0.6465016339756389,0.05282277084276396,0.12807851404477028,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.0,0.0,4,logreg,3180,1060,fraction,0.7300520246789048,0.019653313410975454,0.1161398634354795,clean held-out test set (no pre-training detector reused),0.7407407407407407,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.0,0.0,4,xgboost,3180,1060,fraction,0.6732186901940733,0.04744273725774068,0.12712097327830071,clean held-out test set (no pre-training detector reused),0.5277777777777778,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.03,0.029874213836477988,4,logreg,3180,1060,fraction,0.7253677308811032,0.015089481069445724,0.11758173648271786,clean held-out test set (no pre-training detector reused),0.7962962962962962,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.03,0.029874213836477988,4,xgboost,3180,1060,fraction,0.657721830329075,0.04935337594251219,0.12791000932450378,clean held-out test set (no pre-training detector reused),0.4629629629629629,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.05,0.05,4,logreg,3180,1060,fraction,0.7264040790664575,0.018867045088311434,0.11772351345225678,clean held-out test set (no pre-training detector reused),0.787037037037037,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.05,0.05,4,xgboost,3180,1060,fraction,0.6584403650709207,0.05417337163575522,0.12735886233996385,clean held-out test set (no pre-training detector reused),0.4444444444444445,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.1,0.1,4,logreg,3180,1060,fraction,0.7258513600342685,0.01223145656274209,0.11761071305732076,clean held-out test set (no pre-training detector reused),0.7962962962962963,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.1,0.1,4,xgboost,3180,1060,fraction,0.6772397211532482,0.04367373417557728,0.12483552540954083,clean held-out test set (no pre-training detector reused),0.6111111111111112,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.2,0.2,4,logreg,3180,1060,fraction,0.722327776204064,0.01299700126277443,0.11802264502864632,clean held-out test set (no pre-training detector reused),0.7962962962962963,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.2,0.2,4,xgboost,3180,1060,fraction,0.6785247929030878,0.045897548576105236,0.12363467604031274,clean held-out test set (no pre-training detector reused),0.4166666666666667,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.3,0.3,4,logreg,3180,1060,fraction,0.7229495851152765,0.01179588686745567,0.11793992959874981,clean held-out test set (no pre-training detector reused),0.7962962962962963,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.3,0.3,4,xgboost,3180,1060,fraction,0.6915965980143568,0.03716997556511384,0.12429343211747429,clean held-out test set (no pre-training detector reused),0.5370370370370371,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.4,0.4,4,logreg,3180,1060,fraction,0.7224314110225992,0.014891397687564005,0.1180834820916274,clean held-out test set (no pre-training detector reused),0.7777777777777777,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.4,0.4,4,xgboost,3180,1060,fraction,0.6909540621394372,0.033387866495660376,0.12348305266257335,clean held-out test set (no pre-training detector reused),0.5925925925925926,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.0,0.0,0,logreg,3180,1060,fraction,0.6929991225585364,0.02951322415870826,0.12030853289989708,clean held-out test set (no pre-training detector reused),0.52,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.0,0.0,0,xgboost,3180,1060,fraction,0.646294364338568,0.055560903584821825,0.12848515750293016,clean held-out test set (no pre-training detector reused),0.352,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.03,0.024390243902439025,0,logreg,3180,1060,fraction,0.6930198495222434,0.029895521292577533,0.12030451646178142,clean held-out test set (no pre-training detector reused),0.52,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.03,0.024390243902439025,0,xgboost,3180,1060,fraction,0.6506401177291539,0.05771487712649241,0.12870062026494297,clean held-out test set (no pre-training detector reused),0.424,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.05,0.04878048780487805,0,logreg,3180,1060,fraction,0.6926191282239065,0.029919348405026115,0.120323358812204,clean held-out test set (no pre-training detector reused),0.528,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.05,0.04878048780487805,0,xgboost,3180,1060,fraction,0.649610678531702,0.059003589273966366,0.12828219968833396,clean held-out test set (no pre-training detector reused),0.36,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.1,0.0975609756097561,0,logreg,3180,1060,fraction,0.6926882181029301,0.02908149875890769,0.12030039405673876,clean held-out test set (no pre-training detector reused),0.512,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.1,0.0975609756097561,0,xgboost,3180,1060,fraction,0.634714900614209,0.06630308598978445,0.129363641377336,clean held-out test set (no pre-training detector reused),0.28,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.2,0.1951219512195122,0,logreg,3180,1060,fraction,0.693088939401267,0.03073772677784105,0.12029961793469825,clean held-out test set (no pre-training detector reused),0.528,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.2,0.1951219512195122,0,xgboost,3180,1060,fraction,0.6338029142110972,0.06529056292317176,0.1299410966254332,clean held-out test set (no pre-training detector reused),0.32,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.3,0.2926829268292683,0,logreg,3180,1060,fraction,0.6933031180262403,0.0300641931297308,0.12037103703508598,clean held-out test set (no pre-training detector reused),0.536,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.3,0.2926829268292683,0,xgboost,3180,1060,fraction,0.6376374024969083,0.06441302159823091,0.12966756601262863,clean held-out test set (no pre-training detector reused),0.312,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.4,0.3902439024390244,0,logreg,3180,1060,fraction,0.6927573079819537,0.029536673193525546,0.12032601561351741,clean held-out test set (no pre-training detector reused),0.52,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.4,0.3902439024390244,0,xgboost,3180,1060,fraction,0.6395719191095696,0.06564469981349935,0.1294581083345218,clean held-out test set (no pre-training detector reused),0.27999999999999997,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.0,0.0,1,logreg,3180,1060,fraction,0.7329607085857992,0.02868305414930547,0.1165800121486672,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.0,0.0,1,xgboost,3180,1060,fraction,0.6681544020616419,0.05832100647703726,0.12818252147335213,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.03,0.025,1,logreg,3180,1060,fraction,0.7329399816220922,0.025292502999430803,0.11656253635140824,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.03,0.025,1,xgboost,3180,1060,fraction,0.6513517434830972,0.08805937149720089,0.13112223129713874,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.05,0.05,1,logreg,3180,1060,fraction,0.7329883445374087,0.02808916204533185,0.11656717848696352,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.05,0.05,1,xgboost,3180,1060,fraction,0.654191337510968,0.06093134278154774,0.12870927535057117,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.1,0.1,1,logreg,3180,1060,fraction,0.7333821568478434,0.021965774498287072,0.11655298803516194,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.1,0.1,1,xgboost,3180,1060,fraction,0.6573418359944452,0.06671065959534696,0.12894244124662904,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.2,0.2,1,logreg,3180,1060,fraction,0.7326567131180952,0.02930248578968352,0.11663796467112786,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.2,0.2,1,xgboost,3180,1060,fraction,0.6626755746550688,0.06423996233442834,0.1287761543910818,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.3,0.3,1,logreg,3180,1060,fraction,0.7326705310939,0.02623055928494238,0.11658274382424665,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.3,0.3,1,xgboost,3180,1060,fraction,0.6558564035954374,0.06559065495582544,0.12994858536967893,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.4,0.4,1,logreg,3180,1060,fraction,0.7327050760334118,0.030668371427121616,0.11662336335312398,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.4,0.4,1,xgboost,3180,1060,fraction,0.6628275723889208,0.05875323126378101,0.12885157271518327,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.0,0.0,2,logreg,3180,1060,fraction,0.7375620945287726,0.020816453872744865,0.1151352999125213,clean held-out test set (no pre-training detector reused),0.4827586206896552,0.19432471264367807,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.0,0.0,2,xgboost,3180,1060,fraction,0.682138193576023,0.05411097454719844,0.12437455161531516,clean held-out test set (no pre-training detector reused),0.39655172413793105,0.41594827586206884,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.03,0.025,2,logreg,3180,1060,fraction,0.7376242754198936,0.01986872108826899,0.11513231340563804,clean held-out test set (no pre-training detector reused),0.4827586206896552,0.19432471264367807,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.03,0.025,2,xgboost,3180,1060,fraction,0.6780411637499223,0.05164414155648424,0.122912506823179,clean held-out test set (no pre-training detector reused),0.4482758620689655,0.38505747126436773,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.05,0.05,2,logreg,3180,1060,fraction,0.7375068226255537,0.018374285595143994,0.1151433440706094,clean held-out test set (no pre-training detector reused),0.4827586206896552,0.21515804597701144,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.05,0.05,2,xgboost,3180,1060,fraction,0.6857792302005679,0.04749504070012954,0.12242787762504738,clean held-out test set (no pre-training detector reused),0.5,0.3125,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.1,0.1,2,logreg,3180,1060,fraction,0.7375759125045771,0.018717622012718885,0.11508876222330744,clean held-out test set (no pre-training detector reused),0.4827586206896552,0.18390804597701144,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.1,0.1,2,xgboost,3180,1060,fraction,0.6840727101886844,0.04576971074324628,0.12279353869531172,clean held-out test set (no pre-training detector reused),0.5689655172413793,0.08728448275862066,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.2,0.2,2,logreg,3180,1060,fraction,0.7377900911295505,0.019972641263889396,0.11517645104191909,clean held-out test set (no pre-training detector reused),0.4827586206896552,0.2047413793103447,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.2,0.2,2,xgboost,3180,1060,fraction,0.6680853121826182,0.057531329391541756,0.12400372604204594,clean held-out test set (no pre-training detector reused),0.31034482758620685,0.4188218390804598,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.3,0.3,2,logreg,3180,1060,fraction,0.7366915620530748,0.01994159364625634,0.1152763042217805,clean held-out test set (no pre-training detector reused),0.4827586206896552,0.21515804597701144,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.3,0.3,2,xgboost,3180,1060,fraction,0.6830570889670372,0.05324541875227127,0.12412817016759549,clean held-out test set (no pre-training detector reused),0.4482758620689655,0.3329741379310345,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.4,0.4,2,logreg,3180,1060,fraction,0.7386053517020291,0.01874466490745469,0.11504568846820619,clean held-out test set (no pre-training detector reused),0.5,0.1875,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.4,0.4,2,xgboost,3180,1060,fraction,0.6883735551579049,0.043550013176622396,0.12320259782817426,clean held-out test set (no pre-training detector reused),0.27586206896551724,0.5053879310344828,2.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.0,0.0,3,logreg,3180,1060,fraction,0.7278687845017583,0.020212109656561797,0.11504797950578392,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.0,0.0,3,xgboost,3180,1060,fraction,0.6545713318455979,0.05641727432068264,0.12804909586960664,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.03,0.024390243902439025,3,logreg,3180,1060,fraction,0.7280415091993174,0.020209173100040882,0.11503704233225519,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.03,0.024390243902439025,3,xgboost,3180,1060,fraction,0.6625166679333144,0.045436576264690755,0.12704123645613363,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.05,0.04878048780487805,3,logreg,3180,1060,fraction,0.7280760541388293,0.02107730758373319,0.1150441209286727,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.05,0.04878048780487805,3,xgboost,3180,1060,fraction,0.6587443605386247,0.052865870402497676,0.1263140392299704,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.1,0.0975609756097561,3,logreg,3180,1060,fraction,0.7276822418283946,0.019232194063333284,0.11505291909094251,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.1,0.0975609756097561,3,xgboost,3180,1060,fraction,0.6535557106239507,0.05556029493839234,0.1270069683783998,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.2,0.1951219512195122,3,logreg,3180,1060,fraction,0.7280000552719033,0.021654736726768133,0.11504312742146565,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.2,0.1951219512195122,3,xgboost,3180,1060,fraction,0.6626410297155569,0.05412798363139924,0.12750626375165552,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.3,0.2926829268292683,3,logreg,3180,1060,fraction,0.727426609276007,0.02009277480607491,0.11514260504242851,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.3,0.2926829268292683,3,xgboost,3180,1060,fraction,0.6623853971631696,0.05526925525122831,0.12850355603965122,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.4,0.3902439024390244,3,logreg,3180,1060,fraction,0.7281865979452671,0.02253694426281433,0.11505111233502502,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.4,0.3902439024390244,3,xgboost,3180,1060,fraction,0.6705172759242499,0.04871774157223661,0.12589094185043878,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.0,0.0,4,logreg,3180,1060,fraction,0.7300520246789048,0.019653313410975454,0.1161398634354795,clean held-out test set (no pre-training detector reused),0.7407407407407407,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.0,0.0,4,xgboost,3180,1060,fraction,0.6732186901940733,0.04744273725774068,0.12712097327830071,clean held-out test set (no pre-training detector reused),0.5277777777777778,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.03,0.023809523809523808,4,logreg,3180,1060,fraction,0.7300658426547096,0.020044847397381556,0.11614119361799068,clean held-out test set (no pre-training detector reused),0.7407407407407407,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.03,0.023809523809523808,4,xgboost,3180,1060,fraction,0.6714223533394593,0.04928341633135031,0.1266363046480807,clean held-out test set (no pre-training detector reused),0.5833333333333334,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.05,0.047619047619047616,4,logreg,3180,1060,fraction,0.7303629291345112,0.02066479369256636,0.11612843230291661,clean held-out test set (no pre-training detector reused),0.7407407407407407,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.05,0.047619047619047616,4,xgboost,3180,1060,fraction,0.6753812034075128,0.04358425128475745,0.1264695239876664,clean held-out test set (no pre-training detector reused),0.5462962962962963,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.1,0.09523809523809523,4,logreg,3180,1060,fraction,0.7296305764168607,0.021831851510987658,0.1161403569067012,clean held-out test set (no pre-training detector reused),0.7407407407407407,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.1,0.09523809523809523,4,xgboost,3180,1060,fraction,0.6724587015248136,0.050812006374944076,0.12600091302871524,clean held-out test set (no pre-training detector reused),0.6574074074074074,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.2,0.19047619047619047,4,logreg,3180,1060,fraction,0.7296513033805678,0.019351311110558662,0.11619946424158617,clean held-out test set (no pre-training detector reused),0.712962962962963,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.2,0.19047619047619047,4,xgboost,3180,1060,fraction,0.6657569832595223,0.05129632911565801,0.1268014430147458,clean held-out test set (no pre-training detector reused),0.40740740740740744,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.3,0.30952380952380953,4,logreg,3180,1060,fraction,0.729810210102322,0.020591792399288114,0.1161661892108085,clean held-out test set (no pre-training detector reused),0.7407407407407407,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.3,0.30952380952380953,4,xgboost,3180,1060,fraction,0.6752430236494656,0.045974430761449386,0.12695004395197243,clean held-out test set (no pre-training detector reused),0.5462962962962963,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.4,0.40476190476190477,4,logreg,3180,1060,fraction,0.7298931179571504,0.021903212119276764,0.11627397877245399,clean held-out test set (no pre-training detector reused),0.7407407407407407,0.0,1.0
framingham,tabular,health,subgroup_dropout,representation_imbalance,content_safety,0.4,0.40476190476190477,4,xgboost,3180,1060,fraction,0.681357477943056,0.044482290793763805,0.12531407745153764,clean held-out test set (no pre-training detector reused),0.5925925925925926,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.0,0.0,0,logreg,3180,1060,fraction,0.6929991225585364,0.02951322415870826,0.12030853289989708,clean held-out test set (no pre-training detector reused),0.52,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.0,0.0,0,xgboost,3180,1060,fraction,0.646294364338568,0.055560903584821825,0.12848515750293016,clean held-out test set (no pre-training detector reused),0.352,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.03,0.030656934306569343,0,logreg,3180,1060,fraction,0.6933722079052639,0.02823204877656288,0.12045173746993859,clean held-out test set (no pre-training detector reused),0.544,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.03,0.030656934306569343,0,xgboost,3180,1060,fraction,0.6354057994044452,0.06661469659983303,0.12994447823277222,clean held-out test set (no pre-training detector reused),0.304,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.05,0.049635036496350364,0,logreg,3180,1060,fraction,0.6931649382681931,0.028568971075577293,0.12027189355251504,clean held-out test set (no pre-training detector reused),0.512,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.05,0.049635036496350364,0,xgboost,3180,1060,fraction,0.639060654004795,0.06955564536729758,0.12836871054593668,clean held-out test set (no pre-training detector reused),0.376,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.1,0.09927007299270073,0,logreg,3180,1060,fraction,0.6921078631191317,0.02593998017955256,0.1203198218128499,clean held-out test set (no pre-training detector reused),0.528,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.1,0.09927007299270073,0,xgboost,3180,1060,fraction,0.6388602933556262,0.06493193308937029,0.12883076665490126,clean held-out test set (no pre-training detector reused),0.30400000000000005,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.2,0.2,0,logreg,3180,1060,fraction,0.6924118585868356,0.028083838243294235,0.12095618405083937,clean held-out test set (no pre-training detector reused),0.552,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.2,0.2,0,xgboost,3180,1060,fraction,0.6486434202253711,0.06028536463635181,0.13100482201560343,clean held-out test set (no pre-training detector reused),0.34400000000000003,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.3,0.3007299270072993,0,logreg,3180,1060,fraction,0.6923082237683003,0.028168066418438557,0.12078830607366181,clean held-out test set (no pre-training detector reused),0.528,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.3,0.3007299270072993,0,xgboost,3180,1060,fraction,0.6446707521815129,0.06606432610116725,0.12895204062431695,clean held-out test set (no pre-training detector reused),0.384,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.4,0.4,0,logreg,3180,1060,fraction,0.6932271191593143,0.033762271939898586,0.12137372990718116,clean held-out test set (no pre-training detector reused),0.472,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.4,0.4,0,xgboost,3180,1060,fraction,0.6583574572160924,0.05328001131650658,0.1279086910956661,clean held-out test set (no pre-training detector reused),0.312,0.0,1.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.0,0.0,1,logreg,3180,1060,fraction,0.7329607085857992,0.02868305414930547,0.1165800121486672,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.0,0.0,1,xgboost,3180,1060,fraction,0.6681544020616419,0.05832100647703726,0.12818252147335213,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.03,0.030390738060781478,1,logreg,3180,1060,fraction,0.7328294378156545,0.02571769712202434,0.1165442156874502,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.03,0.030390738060781478,1,xgboost,3180,1060,fraction,0.6544676970270626,0.06831013082069748,0.13033667584944936,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.05,0.05065123010130246,1,logreg,3180,1060,fraction,0.7324287165173173,0.01774362436320473,0.11656903089021813,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.05,0.05065123010130246,1,xgboost,3180,1060,fraction,0.6636428329613994,0.058639343350220766,0.1287871478959864,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.1,0.09985528219971057,1,logreg,3180,1060,fraction,0.7333476119083315,0.030831182962489576,0.11731345752506364,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.1,0.09985528219971057,1,xgboost,3180,1060,fraction,0.6549305992165207,0.06535676199424449,0.1304590037875111,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.2,0.19971056439942114,1,logreg,3180,1060,fraction,0.731945087364152,0.02111543706261088,0.1171307499798784,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.2,0.19971056439942114,1,xgboost,3180,1060,fraction,0.6493619549672168,0.07162674868189431,0.13205577239179703,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.3,0.2995658465991317,1,logreg,3180,1060,fraction,0.7303145662191945,0.033842217499057005,0.1173247711493886,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.3,0.2995658465991317,1,xgboost,3180,1060,fraction,0.6643268227637334,0.06281864612905817,0.12994942594691228,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.4,0.3994211287988423,1,logreg,3180,1060,fraction,0.7294094888039852,0.013206528925901349,0.11674772057518938,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.4,0.3994211287988423,1,xgboost,3180,1060,fraction,0.6477314338222594,0.06947215363352542,0.13127088526107203,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.0,0.0,2,logreg,3180,1060,fraction,0.7375620945287726,0.020816453872744865,0.1151352999125213,clean held-out test set (no pre-training detector reused),0.4827586206896552,0.19432471264367807,2.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.0,0.0,2,xgboost,3180,1060,fraction,0.682138193576023,0.05411097454719844,0.12437455161531516,clean held-out test set (no pre-training detector reused),0.39655172413793105,0.41594827586206884,2.0
framingham,tabular,health,edge_case_dropout,safety_critical_edge_case_coverage,physical_safety,0.03,0.030303030303030304,2,logreg,3180,1060,fraction,0.7375413675650654,0.02269329582428746,0.1151899004068661,clean held-out test set (no pre-training detector reused),0.46551724137931033,0.2323994252873563,2.0
